 # H2O visible 
 # For interval boundaries, see corresponding files  
 #Temperature(K)  100,  150,  200,  250,  300,  350,  400,  600, 
 #P(bar) 1.00e-05, 1.00e-04, 1.00e-03, 1.00e-02, 1.00e-01, 1.00e+00, 1.00e+01, 1.00e+02, 

  Quadrature weights w(quad)        Quadrature abscissas (g)
 10.00000   2.33472e-25 1.09420e-24 1.85434e-23 9.12492e-23 1.62908e-22 1.84373e-22 2.15489e-22 2.96105e-22 
100.00000   1.05650e-25 2.53685e-25 2.68221e-24 1.33285e-23 1.72628e-23 2.21423e-23 2.98910e-23 3.95397e-23 

         31
          600.0
  0.00001   1.30092e-29 1.98402e-28 7.99274e-27 1.34224e-24 2.29421e-23 6.15942e-23 3.61972e-22 4.73951e-21 
  0.00010   1.27515e-28 1.64926e-27 3.41298e-26 1.79766e-24 2.40493e-23 6.28706e-23 3.64458e-22 4.74065e-21 
  0.00100   1.25156e-27 1.38341e-26 1.77080e-25 3.95792e-24 3.38689e-23 7.68452e-23 3.94085e-22 4.80031e-21 
  0.01000   1.21950e-26 1.17339e-25 1.13434e-24 1.63807e-23 9.52800e-23 1.74343e-22 6.34784e-22 5.16917e-21 
  0.10000   1.09145e-25 8.76497e-25 7.03272e-24 7.67016e-23 3.27262e-22 5.08952e-22 1.13804e-21 4.18821e-21 
  1.00000   5.90954e-25 3.65681e-24 2.86165e-23 1.83734e-22 4.76913e-22 5.99002e-22 9.06535e-22 1.96007e-21 
 10.00000   1.34688e-24 6.08917e-24 4.44812e-23 1.94850e-22 3.70978e-22 4.65885e-22 6.93032e-22 9.35270e-22 
100.00000   5.70074e-25 2.03240e-24 1.02772e-23 4.95395e-23 1.00603e-22 1.36642e-22 1.94483e-22 2.61370e-22 

         32
          100.0
  0.00001   3.32954e-28 5.32341e-27 2.26553e-25 4.17581e-24 3.58245e-23 8.40375e-23 8.99118e-22 6.19066e-20 
  0.00010   3.22760e-27 4.77220e-26 2.11056e-24 3.35352e-23 2.18205e-22 4.69526e-22 2.94094e-21 9.53046e-20 
  0.00100   3.14505e-26 4.47387e-25 2.01834e-23 2.88467e-22 1.67089e-21 3.35299e-21 1.47141e-20 3.14191e-19 
  0.01000   3.05199e-25 4.18295e-24 1.90465e-22 2.41521e-21 1.30128e-20 2.40608e-20 7.97065e-20 1.07045e-18 
  0.10000   2.72301e-24 3.36327e-23 1.42691e-21 1.43734e-20 6.29871e-20 9.57213e-20 2.47340e-19 7.99915e-19 
  1.00000   1.95111e-23 1.20723e-22 5.93481e-21 4.43953e-20 8.65602e-20 1.04521e-19 1.43948e-19 2.58451e-19 
 10.00000   1.91871e-23 1.28300e-22 7.90186e-21 2.65853e-20 4.01525e-20 4.30663e-20 4.62408e-20 4.76745e-20 
100.00000   2.32347e-25 1.64179e-24 1.00707e-22 3.31916e-22 4.32576e-22 4.40576e-22 4.46346e-22 4.50769e-22 

         32
          150.0
  0.00001   7.28005e-28 1.65816e-26 2.78398e-25 5.98469e-24 6.66867e-23 1.79637e-22 3.19900e-21 1.70245e-19 
  0.00010   6.74688e-27 1.35864e-25 2.42926e-24 4.11612e-23 3.05251e-22 6.70772e-22 5.95579e-21 1.91623e-19 
  0.00100   6.46532e-26 1.20025e-24 2.24795e-23 3.24204e-22 1.92589e-21 3.86401e-21 1.96980e-20 3.58280e-19 
  0.01000   6.22845e-25 1.08842e-23 2.09771e-22 2.59141e-21 1.33340e-20 2.47987e-20 8.83562e-20 9.68163e-19 
  0.10000   5.53253e-24 8.41448e-23 1.65839e-21 1.47729e-20 6.10284e-20 9.42035e-20 2.29581e-19 7.47205e-19 
  1.00000   3.82821e-23 2.95221e-22 8.10618e-21 3.84921e-20 7.82519e-20 9.64764e-20 1.36547e-19 2.12891e-19 
 10.00000   5.35212e-23 3.00157e-22 1.03855e-20 2.90919e-20 3.62364e-20 3.77670e-20 4.05268e-20 4.20851e-20 
100.00000   1.36852e-24 1.11104e-23 3.24532e-22 6.34437e-22 7.45138e-22 7.55887e-22 7.65840e-22 8.01970e-22 

         32
          200.0
  0.00001   1.29547e-27 3.19879e-26 3.35574e-25 8.71031e-24 1.17849e-22 3.85026e-22 8.63718e-21 3.00349e-19 
  0.00010   1.15316e-26 2.52368e-25 2.70320e-24 4.96285e-23 4.16776e-22 9.70208e-22 1.15330e-20 3.12532e-19 
  0.00100   1.08396e-25 2.16267e-24 2.39281e-23 3.52003e-22 2.20607e-21 4.37595e-21 2.62363e-20 4.21012e-19 
  0.01000   1.02366e-24 1.93853e-23 2.17711e-22 2.70331e-21 1.38084e-20 2.53021e-20 9.73423e-20 8.88572e-19 
  0.10000   8.81777e-24 1.52963e-22 1.73521e-21 1.51121e-20 5.90604e-20 9.18974e-20 2.16938e-19 7.06204e-19 
  1.00000   5.68877e-23 5.61313e-22 8.62996e-21 3.51995e-20 7.06764e-20 8.75911e-20 1.28880e-19 1.99138e-19 
 10.00000   9.72368e-23 6.98908e-22 1.11833e-20 2.87841e-20 3.24273e-20 3.35804e-20 3.77065e-20 4.05969e-20 
100.00000   4.14564e-24 5.15761e-23 6.11802e-22 1.00115e-21 1.11180e-21 1.12786e-21 1.14470e-21 1.25857e-21 

         32
          250.0
  0.00001   2.33244e-27 4.69764e-26 4.16763e-25 1.30802e-23 2.03815e-22 8.15248e-22 1.75084e-20 4.11159e-19 
  0.00010   1.99823e-26 3.72483e-25 3.06093e-24 5.97384e-23 5.54371e-22 1.44285e-21 1.98999e-20 4.16920e-19 
  0.00100   1.83285e-25 3.16037e-24 2.56587e-23 3.76718e-22 2.48344e-21 4.98733e-21 3.38163e-20 4.83494e-19 
  0.01000   1.70193e-24 2.80766e-23 2.26578e-22 2.75473e-21 1.42615e-20 2.58262e-20 1.04566e-19 8.42559e-19 
  0.10000   1.42968e-23 2.27395e-22 1.78100e-21 1.51393e-20 5.76722e-20 8.84442e-20 2.10516e-19 6.57590e-19 
  1.00000   8.86138e-23 8.87898e-22 8.47630e-21 3.41801e-20 6.52022e-20 7.94089e-20 1.17781e-19 1.92506e-19 
 10.00000   1.53878e-22 1.55718e-21 1.31352e-20 2.67487e-20 2.98146e-20 3.12666e-20 3.80845e-20 4.29622e-20 
100.00000   9.71779e-24 1.66683e-22 9.70759e-22 1.42621e-21 1.57432e-21 1.59990e-21 1.62487e-21 1.82708e-21 

         32
          300.0
  0.00001   4.03287e-27 6.17882e-26 5.30225e-25 1.99940e-23 3.60386e-22 1.63228e-21 2.82963e-20 4.89008e-19 
  0.00010   3.31470e-26 4.92028e-25 3.49174e-24 7.21972e-23 7.45355e-22 2.21195e-21 2.97573e-20 4.91148e-19 
  0.00100   2.94081e-25 4.12239e-24 2.74737e-23 4.03745e-22 2.79888e-21 5.88960e-21 4.19810e-20 5.27703e-19 
  0.01000   2.71485e-24 3.58594e-23 2.34927e-22 2.77991e-21 1.44802e-20 2.66070e-20 1.10243e-19 8.10110e-19 
  0.10000   2.30706e-23 2.86239e-22 1.79296e-21 1.49863e-20 5.71879e-20 8.66198e-20 2.03927e-19 6.14308e-19 
  1.00000   1.38918e-22 1.22114e-21 8.46734e-21 3.33131e-20 6.31556e-20 7.49919e-20 1.08767e-19 1.78237e-19 
 10.00000   2.16983e-22 2.70885e-21 1.49441e-20 2.44207e-20 2.78317e-20 2.94481e-20 3.86414e-20 4.50509e-20 
100.00000   2.03498e-23 3.64540e-22 1.34351e-21 1.88038e-21 2.08839e-21 2.12070e-21 2.15007e-21 2.37441e-21 

         32
          350.0
  0.00001   6.66582e-27 7.61735e-26 6.84446e-25 3.04915e-23 6.36162e-22 2.93358e-21 4.04968e-20 5.45664e-19 
  0.00010   5.38208e-26 5.89364e-25 3.97399e-24 8.82961e-23 1.01279e-21 3.41718e-21 4.16317e-20 5.48748e-19 
  0.00100   4.57469e-25 4.87775e-24 2.93105e-23 4.31521e-22 3.19882e-21 7.16638e-21 5.21408e-20 5.64043e-19 
  0.01000   4.11448e-24 4.22321e-23 2.44233e-22 2.81581e-21 1.47876e-20 2.75716e-20 1.12914e-19 7.67679e-19 
  0.10000   3.49902e-23 3.41211e-22 1.80795e-21 1.46907e-20 5.59303e-20 8.65367e-20 2.00344e-19 5.83257e-19 
  1.00000   2.12844e-22 1.52269e-21 8.35583e-21 3.21544e-20 6.21403e-20 7.43342e-20 1.03866e-19 1.67719e-19 
 10.00000   3.07921e-22 3.83771e-21 1.51952e-20 2.29115e-20 2.64088e-20 2.79823e-20 3.76976e-20 4.54131e-20 
100.00000   4.26514e-23 5.69122e-22 1.59375e-21 2.30315e-21 2.55683e-21 2.58732e-21 2.62134e-21 2.86478e-21 

         32
          400.0
  0.00001   9.93154e-27 8.90705e-26 9.14838e-25 4.68105e-23 1.02243e-21 4.67662e-21 5.24769e-20 5.73832e-19 
  0.00010   7.99093e-26 6.67103e-25 4.65365e-24 1.09200e-22 1.39797e-21 5.11167e-21 5.35774e-20 5.75356e-19 
  0.00100   6.71195e-25 5.44943e-24 3.12560e-23 4.68685e-22 3.66085e-21 8.65363e-21 6.33351e-20 5.91352e-19 
  0.01000   5.87387e-24 4.70724e-23 2.51728e-22 2.87551e-21 1.53448e-20 2.90710e-20 1.16989e-19 7.33395e-19 
  0.10000   4.93568e-23 3.82904e-22 1.84659e-21 1.44045e-20 5.41430e-20 8.58556e-20 1.96153e-19 5.65606e-19 
  1.00000   2.87813e-22 1.85497e-21 8.08539e-21 3.14153e-20 6.05344e-20 7.29889e-20 1.01260e-19 1.58769e-19 
 10.00000   4.37835e-22 3.92172e-21 1.46677e-20 2.20761e-20 2.58952e-20 2.77206e-20 3.60248e-20 4.46670e-20 
100.00000   8.21621e-23 7.11409e-22 1.75728e-21 2.64694e-21 2.93891e-21 2.96332e-21 2.99192e-21 3.25428e-21 

         32
          600.0
  0.00001   2.42489e-26 1.44045e-25 2.85208e-24 2.34906e-22 4.03023e-21 1.51537e-20 1.00604e-19 6.21499e-19 
  0.00010   2.01895e-25 9.50913e-25 9.05617e-24 3.04887e-22 4.22899e-21 1.53317e-20 1.00958e-19 6.20916e-19 
  0.00100   1.63280e-24 7.07066e-24 4.42237e-23 7.18443e-22 6.25455e-21 1.76439e-20 1.04494e-19 6.20247e-19 
  0.01000   1.39595e-23 5.89823e-23 2.89033e-22 3.21842e-21 1.80927e-20 3.56309e-20 1.32642e-19 6.37552e-19 
  0.10000   1.16066e-22 4.72387e-22 1.96093e-21 1.43970e-20 5.05010e-20 8.02180e-20 1.77883e-19 4.81118e-19 
  1.00000   6.70077e-22 2.54499e-21 7.53345e-21 2.82596e-20 5.45276e-20 6.59635e-20 9.19673e-20 1.34537e-19 
 10.00000   1.34579e-21 4.96065e-21 1.25758e-20 1.92370e-20 2.40666e-20 2.81843e-20 3.19951e-20 3.86816e-20 
100.00000   4.83889e-22 1.29725e-21 2.82690e-21 3.94290e-21 4.01754e-21 4.03076e-21 4.06405e-21 4.19017e-21 

         33
          100.0
  0.00001   1.49536e-28 6.79078e-27 1.70208e-25 3.76412e-24 4.41051e-23 1.22567e-22 1.36084e-21 8.06225e-20 
  0.00010   1.45398e-27 6.24285e-26 1.54257e-24 2.86863e-23 2.37719e-22 5.27391e-22 3.06909e-21 1.08228e-19 
  0.00100   1.43177e-26 5.90093e-25 1.43916e-23 2.33562e-22 1.58790e-21 3.20960e-21 1.32518e-20 2.33744e-19 
  0.01000   1.39626e-25 5.43556e-24 1.29124e-22 1.83085e-21 1.09621e-20 1.96223e-20 6.26853e-20 6.13812e-19 
  0.10000   1.23455e-24 4.13824e-23 9.08431e-22 9.80756e-21 4.05278e-20 6.29320e-20 1.45086e-19 6.14972e-19 
  1.00000   7.32919e-24 1.73836e-22 3.03291e-21 2.48241e-20 6.48110e-20 7.82162e-20 1.11115e-19 1.79942e-19 
 10.00000   1.19823e-23 9.53679e-23 2.10748e-21 1.61530e-20 2.63300e-20 3.13887e-20 3.59508e-20 3.77643e-20 
100.00000   1.83131e-25 1.02234e-24 2.92766e-23 1.69426e-22 3.30180e-22 3.47635e-22 3.59239e-22 3.64566e-22 

         33
          150.0
  0.00001   8.04925e-28 2.32962e-26 2.94114e-25 7.43639e-24 1.04479e-22 3.64033e-22 5.49144e-21 1.97764e-19 
  0.00010   7.65638e-27 2.06404e-25 2.46950e-24 4.52777e-23 3.99828e-22 9.68362e-22 7.81345e-21 2.11702e-19 
  0.00100   7.30843e-26 1.90072e-24 2.19608e-23 3.21635e-22 2.18768e-21 4.41767e-21 2.05760e-20 3.20804e-19 
  0.01000   6.97573e-25 1.71794e-23 1.93187e-22 2.43659e-21 1.36625e-20 2.44115e-20 7.79400e-20 7.02769e-19 
  0.10000   6.01518e-24 1.27323e-22 1.34798e-21 1.21689e-20 4.60632e-20 7.26919e-20 1.64600e-19 6.42172e-19 
  1.00000   3.51446e-23 4.87970e-22 4.82087e-21 2.92592e-20 6.49149e-20 8.09377e-20 1.13505e-19 1.79479e-19 
 10.00000   6.75101e-23 3.41892e-22 5.54174e-21 2.01170e-20 2.97982e-20 3.78273e-20 4.44511e-20 4.70160e-20 
100.00000   2.10338e-24 8.28003e-24 1.53081e-22 4.06313e-22 7.83657e-22 8.21621e-22 8.48762e-22 8.60892e-22 

         33
          200.0
  0.00001   2.05280e-27 4.48571e-26 4.32572e-25 1.36754e-23 2.19855e-22 8.66036e-22 1.39699e-20 3.26101e-19 
  0.00010   1.89361e-26 3.87116e-25 3.32354e-24 6.45547e-23 5.95115e-22 1.64874e-21 1.61792e-20 3.31788e-19 
  0.00100   1.77164e-25 3.48623e-24 2.83125e-23 4.02212e-22 2.78940e-21 5.70411e-21 2.95552e-20 4.11305e-19 
  0.01000   1.66665e-24 3.13969e-23 2.43601e-22 2.90699e-21 1.57383e-20 2.80158e-20 8.93117e-20 7.44380e-19 
  0.10000   1.41878e-23 2.34982e-22 1.70015e-21 1.37840e-20 5.06495e-20 7.92333e-20 1.77009e-19 6.38284e-19 
  1.00000   8.02066e-23 8.50314e-22 5.81645e-21 3.15304e-20 6.38033e-20 7.95380e-20 1.12715e-19 1.83420e-19 
 10.00000   1.57795e-22 6.83404e-22 9.41005e-21 2.22158e-20 3.20501e-20 4.04930e-20 4.85461e-20 5.08639e-20 
100.00000   8.82861e-24 3.26175e-23 4.12671e-22 7.30143e-22 1.41757e-21 1.48306e-21 1.53849e-21 1.55943e-21 

         33
          250.0
  0.00001   4.03033e-27 6.48246e-26 6.05328e-25 2.43799e-23 4.35321e-22 1.79078e-21 2.56543e-20 4.57675e-19 
  0.00010   3.53390e-26 5.44778e-25 4.19048e-24 8.79926e-23 8.53395e-22 2.68516e-21 2.74607e-20 4.61496e-19 
  0.00100   3.24517e-25 4.80673e-24 3.36497e-23 4.80547e-22 3.38883e-21 7.21640e-21 4.01988e-20 5.05651e-19 
  0.01000   3.01470e-24 4.32747e-23 2.83673e-22 3.26518e-21 1.75424e-20 3.06740e-20 9.90085e-20 7.59408e-19 
  0.10000   2.54400e-23 3.35919e-22 2.00613e-21 1.49901e-20 5.44662e-20 8.30309e-20 1.85795e-19 6.30475e-19 
  1.00000   1.40089e-22 1.29291e-21 6.45983e-21 3.22117e-20 6.39449e-20 7.81358e-20 1.09730e-19 1.85056e-19 
 10.00000   2.74279e-22 1.16481e-21 1.15517e-20 2.29062e-20 3.39261e-20 4.05734e-20 4.96108e-20 5.22764e-20 
100.00000   2.34561e-23 9.53547e-23 7.48691e-22 1.09176e-21 2.17493e-21 2.27797e-21 2.37449e-21 2.40636e-21 

         33
          300.0
  0.00001   7.46882e-27 8.52547e-26 8.51982e-25 4.28067e-23 8.32190e-22 3.41458e-21 3.90536e-20 5.72546e-19 
  0.00010   6.12467e-26 6.81204e-25 5.20405e-24 1.18471e-22 1.27024e-21 4.19377e-21 4.04961e-20 5.76810e-19 
  0.00100   5.40120e-25 5.85895e-24 3.80740e-23 5.61617e-22 4.03860e-21 9.04074e-21 5.24956e-20 6.03792e-19 
  0.01000   4.91867e-24 5.19963e-23 3.11713e-22 3.58421e-21 1.92750e-20 3.28801e-20 1.09402e-19 7.85741e-19 
  0.10000   4.09368e-23 4.06724e-22 2.19613e-21 1.61847e-20 5.64828e-20 8.57960e-20 1.91987e-19 6.26569e-19 
  1.00000   2.24165e-22 1.75407e-21 7.11511e-21 3.26547e-20 6.45955e-20 7.85206e-20 1.08739e-19 1.79294e-19 
 10.00000   4.23693e-22 1.87285e-21 1.21888e-20 2.35084e-20 3.54419e-20 3.96591e-20 4.84312e-20 5.32525e-20 
100.00000   4.98094e-23 2.22456e-22 1.11986e-21 1.50605e-21 2.99301e-21 3.13897e-21 3.27502e-21 3.32246e-21 

         33
          350.0
  0.00001   1.31356e-26 1.15409e-25 1.20296e-24 7.27561e-23 1.51368e-21 5.83636e-21 5.46498e-20 6.53606e-19 
  0.00010   1.02905e-25 8.25296e-25 6.47160e-24 1.58348e-22 1.92668e-21 6.35651e-21 5.58626e-20 6.55518e-19 
  0.00100   8.44953e-25 6.78435e-24 4.32784e-23 6.46805e-22 4.89016e-21 1.13750e-20 6.64139e-20 6.86843e-19 
  0.01000   7.53598e-24 5.92186e-23 3.33184e-22 3.85831e-21 2.06762e-20 3.55828e-20 1.18858e-19 8.33637e-19 
  0.10000   6.17704e-23 4.66363e-22 2.34034e-21 1.72249e-20 5.82581e-20 8.75879e-20 1.98156e-19 6.20468e-19 
  1.00000   3.47827e-22 2.04465e-21 7.98279e-21 3.34551e-20 6.47051e-20 7.90648e-20 1.08422e-19 1.71003e-19 
 10.00000   6.29446e-22 2.94549e-21 1.29521e-20 2.45104e-20 3.59867e-20 3.96643e-20 4.62140e-20 5.35959e-20 
100.00000   9.38332e-23 4.25590e-22 1.46268e-21 2.03315e-21 3.81656e-21 4.00406e-21 4.17605e-21 4.23588e-21 

         33
          400.0
  0.00001   1.96039e-26 1.49560e-25 1.74173e-24 1.17113e-22 2.45217e-21 8.93795e-21 7.27196e-20 7.39662e-19 
  0.00010   1.55344e-25 1.02361e-24 8.03799e-24 2.10017e-22 2.85436e-21 9.35831e-21 7.36765e-20 7.40230e-19 
  0.00100   1.25631e-24 7.78509e-24 4.90403e-23 7.36693e-22 5.83473e-21 1.39610e-20 8.15764e-20 7.59467e-19 
  0.01000   1.08722e-23 6.57076e-23 3.58733e-22 4.10312e-21 2.18958e-20 3.79670e-20 1.27356e-19 8.46367e-19 
  0.10000   8.75639e-23 5.10916e-22 2.44861e-21 1.79730e-20 5.98303e-20 8.95805e-20 1.99045e-19 5.98943e-19 
  1.00000   4.88448e-22 2.27012e-21 8.69206e-21 3.38357e-20 6.58883e-20 7.97214e-20 1.07677e-19 1.68393e-19 
 10.00000   8.82645e-22 4.16976e-21 1.32604e-20 2.44723e-20 3.52052e-20 3.98942e-20 4.39091e-20 5.30020e-20 
100.00000   1.60048e-22 6.82726e-22 1.77232e-21 2.58057e-21 4.56266e-21 4.77841e-21 4.99433e-21 5.05139e-21 

         33
          600.0
  0.00001   4.39051e-26 2.81823e-25 7.34812e-24 5.63839e-22 8.77966e-21 2.59671e-20 1.37004e-19 9.04641e-19 
  0.00010   3.45715e-25 1.75863e-24 1.88543e-23 6.53331e-22 9.01863e-21 2.61879e-20 1.37339e-19 9.04462e-19 
  0.00100   2.89741e-24 1.24337e-23 7.96593e-23 1.31221e-21 1.16036e-20 2.87024e-20 1.39837e-19 8.98248e-19 
  0.01000   2.46156e-23 9.46964e-23 4.71839e-22 5.14368e-21 2.79082e-20 4.89088e-20 1.60146e-19 8.40635e-19 
  0.10000   1.92561e-22 6.87701e-22 2.90787e-21 2.05370e-20 6.51994e-20 9.62357e-20 2.03290e-19 5.77973e-19 
  1.00000   1.10597e-21 3.18441e-21 9.75261e-21 3.38841e-20 6.47984e-20 7.94195e-20 1.09519e-19 1.47209e-19 
 10.00000   2.46730e-21 6.82453e-21 1.42098e-20 2.43937e-20 3.08996e-20 3.24355e-20 3.99216e-20 4.74924e-20 
100.00000   7.23500e-22 2.08544e-21 2.97390e-21 4.70603e-21 6.84698e-21 7.18710e-21 7.45822e-21 7.54551e-21 

         34
          100.0
  0.00001   4.07445e-29 5.74013e-28 4.00036e-27 5.78332e-26 4.84253e-25 1.31902e-24 2.42083e-23 5.80209e-22 
  0.00010   3.98742e-28 5.60358e-27 3.82088e-26 5.10364e-25 3.53363e-24 7.82540e-24 6.29555e-23 9.84350e-22 
  0.00100   3.92546e-27 5.51508e-26 3.71419e-25 4.68621e-24 2.83652e-23 5.53871e-23 3.03957e-22 3.68840e-21 
  0.01000   3.85133e-26 5.36721e-25 3.55027e-24 4.05507e-23 2.15798e-22 3.89116e-22 1.58738e-21 1.24623e-20 
  0.10000   3.46085e-25 4.72926e-24 2.95263e-23 2.51266e-22 9.54025e-22 1.41840e-21 2.98278e-21 8.36710e-21 
  1.00000   2.51303e-24 2.48275e-23 1.41290e-22 4.88252e-22 8.26971e-22 9.63951e-22 1.33326e-21 2.04842e-21 
 10.00000   6.04505e-24 4.11006e-23 1.39101e-22 2.18280e-22 2.51632e-22 2.67920e-22 2.96450e-22 3.09672e-22 
100.00000   1.03209e-25 5.44765e-25 1.50850e-24 2.32747e-24 2.56271e-24 2.58740e-24 2.66428e-24 2.70187e-24 

         34
          150.0
  0.00001   1.14466e-28 8.25663e-28 5.09220e-27 8.96365e-26 9.68265e-25 3.69648e-24 1.13453e-22 2.06119e-21 
  0.00010   1.08627e-27 7.82047e-27 4.59543e-26 6.59827e-25 5.12459e-24 1.30263e-23 1.72599e-22 2.39001e-21 
  0.00100   1.04920e-26 7.54721e-26 4.30855e-25 5.47268e-24 3.40365e-23 7.10680e-23 4.71314e-22 4.55171e-21 
  0.01000   1.01556e-25 7.24774e-25 4.03837e-24 4.49907e-23 2.35534e-22 4.39207e-22 1.74312e-21 1.11622e-20 
  0.10000   9.10904e-25 6.35201e-24 3.30195e-23 2.63195e-22 9.28135e-22 1.36303e-21 2.81823e-21 7.29871e-21 
  1.00000   5.69885e-24 3.66553e-23 1.45122e-22 4.64699e-22 7.63982e-22 8.77421e-22 1.13782e-21 1.67926e-21 
 10.00000   1.65916e-23 6.39445e-23 1.63600e-22 2.28879e-22 2.57023e-22 2.65020e-22 3.00261e-22 3.17246e-22 
100.00000   6.66285e-25 1.71651e-24 3.58503e-24 4.69320e-24 5.02771e-24 5.07724e-24 5.21469e-24 5.29558e-24 

         34
          200.0
  0.00001   2.20626e-28 1.11564e-27 6.98581e-27 1.66678e-25 2.39694e-24 1.16854e-23 3.43478e-22 4.53283e-21 
  0.00010   2.06651e-27 1.02008e-26 5.77120e-26 9.41178e-25 8.09734e-24 2.42070e-23 4.06351e-22 4.70522e-21 
  0.00100   1.97921e-26 9.60500e-26 5.15821e-25 6.72971e-24 4.29252e-23 9.53122e-23 7.28400e-22 6.03977e-21 
  0.01000   1.89922e-25 9.10318e-25 4.68976e-24 5.16410e-23 2.69826e-22 5.18483e-22 2.03286e-21 1.04153e-20 
  0.10000   1.68204e-24 7.84941e-24 3.70422e-23 2.84421e-22 9.53039e-22 1.37411e-21 2.70834e-21 6.81401e-21 
  1.00000   1.02347e-23 4.63468e-23 1.55373e-22 4.56080e-22 7.52712e-22 8.59844e-22 1.05301e-21 1.44600e-21 
 10.00000   2.81701e-23 8.96738e-23 1.70424e-22 2.36616e-22 2.64924e-22 2.68776e-22 2.92951e-22 3.05731e-22 
100.00000   1.96470e-24 4.05564e-24 6.42112e-24 7.62399e-24 8.45853e-24 8.64248e-24 8.94093e-24 9.08240e-24 

         34
          250.0
  0.00001   3.24320e-28 1.54701e-27 1.05941e-26 3.66968e-25 6.88989e-24 3.59910e-23 7.23967e-22 7.19777e-21 
  0.00010   3.02649e-27 1.36590e-26 7.72378e-26 1.48793e-24 1.43945e-23 4.98862e-23 7.69582e-22 7.28874e-21 
  0.00100   2.85988e-26 1.25025e-25 6.44446e-25 8.78658e-24 5.76215e-23 1.34624e-22 1.07246e-21 7.96711e-21 
  0.01000   2.70626e-25 1.17108e-24 5.63393e-24 6.17011e-23 3.23185e-22 6.24089e-22 2.43361e-21 1.05172e-20 
  0.10000   2.36615e-24 9.87991e-24 4.25590e-23 3.20515e-22 1.03333e-21 1.46402e-21 2.76837e-21 6.61945e-21 
  1.00000   1.52958e-23 5.59307e-23 1.72021e-22 4.69571e-22 7.71025e-22 8.78668e-22 1.05424e-21 1.40885e-21 
 10.00000   3.59114e-23 1.16551e-22 1.79950e-22 2.49910e-22 2.85250e-22 2.92311e-22 3.14360e-22 3.38919e-22 
100.00000   3.55730e-24 8.08755e-24 1.03218e-23 1.23863e-23 1.40881e-23 1.44233e-23 1.48589e-23 1.64478e-23 

         34
          300.0
  0.00001   4.05467e-28 2.12297e-27 1.77539e-26 9.00656e-25 2.00547e-23 9.47147e-23 1.22768e-21 9.88323e-21 
  0.00010   3.74022e-27 1.81720e-26 1.10210e-25 2.52733e-24 2.86502e-23 1.07431e-22 1.25684e-21 9.88984e-21 
  0.00100   3.42928e-26 1.61289e-25 8.33359e-25 1.19519e-23 8.21055e-23 2.01527e-22 1.51893e-21 1.00776e-20 
  0.01000   3.16112e-25 1.48768e-24 6.95860e-24 7.54214e-23 3.94464e-22 7.46563e-22 2.84372e-21 1.14570e-20 
  0.10000   2.76501e-24 1.23206e-23 5.04409e-23 3.71161e-22 1.14566e-21 1.60964e-21 3.00874e-21 6.73477e-21 
  1.00000   1.76899e-23 6.85588e-23 1.90921e-22 5.02308e-22 8.17140e-22 9.30029e-22 1.11436e-21 1.63231e-21 
 10.00000   3.41390e-23 1.36527e-22 1.98135e-22 2.79747e-22 3.26604e-22 3.40547e-22 3.96683e-22 4.72178e-22 
100.00000   4.66799e-24 1.29898e-23 1.62369e-23 2.29425e-23 2.48145e-23 2.49635e-23 2.51894e-23 3.33542e-23 

         34
          350.0
  0.00001   5.09928e-28 2.83939e-27 3.24156e-26 2.27299e-24 5.16871e-23 2.07944e-22 1.87235e-21 1.26037e-20 
  0.00010   4.65576e-27 2.36944e-26 1.66492e-25 4.45434e-24 5.99418e-23 2.17376e-22 1.89466e-21 1.26021e-20 
  0.00100   4.20957e-26 2.04325e-25 1.11560e-24 1.68059e-23 1.25047e-22 3.17843e-22 2.10627e-21 1.27334e-20 
  0.01000   3.81004e-25 1.83337e-24 8.77012e-24 9.47477e-23 4.91538e-22 9.11753e-22 3.29972e-21 1.24112e-20 
  0.10000   3.30106e-24 1.50779e-23 6.15726e-23 4.30625e-22 1.29012e-21 1.80235e-21 3.25390e-21 7.25569e-21 
  1.00000   1.96560e-23 8.19734e-23 2.13008e-22 5.57218e-22 8.99644e-22 1.01770e-21 1.22106e-21 2.19884e-21 
 10.00000   3.43607e-23 1.56908e-22 2.24022e-22 3.32737e-22 4.08631e-22 4.39381e-22 5.66151e-22 6.82096e-22 
100.00000   6.27906e-24 1.83836e-23 2.48337e-23 4.28645e-23 4.50267e-23 4.55723e-23 4.61423e-23 6.29669e-23 

         34
          400.0
  0.00001   6.44332e-28 3.74362e-27 5.71305e-26 5.32023e-24 1.11895e-22 3.89935e-22 2.72529e-21 1.54329e-20 
  0.00010   5.93017e-27 3.07007e-26 2.55259e-25 8.12294e-24 1.20218e-22 3.99031e-22 2.74365e-21 1.54240e-20 
  0.00100   5.39137e-26 2.59642e-25 1.52601e-24 2.41971e-23 1.96036e-22 4.99926e-22 2.91473e-21 1.53674e-20 
  0.01000   4.87241e-25 2.27969e-24 1.12184e-23 1.21409e-22 6.32771e-22 1.14899e-21 3.90580e-21 1.40025e-20 
  0.10000   4.08777e-24 1.85827e-23 7.53342e-23 5.12050e-22 1.50288e-21 2.05734e-21 3.63273e-21 8.10389e-21 
  1.00000   2.30740e-23 9.44657e-23 2.46523e-22 6.35998e-22 1.00377e-21 1.15060e-21 1.54874e-21 2.82558e-21 
